artist_name,geo_point,venue_city_name,venue_city_coords_long,venue_city_coords_lat,festival_name,eventDate,row_number
Jonas Blue,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2018-09-19,8
Jonas Blue,POINT(113.54458 22.11351),Hengqin,113.54458,22.11351,Lollapalooza,2018-11-24,9
Jonas Blue,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2018-12-08,10
Jonas Blue,POINT(-100.308 25.671),Monterrey,-100.308,25.671,Lollapalooza,2019-03-23,11
Jonas Blue,POINT(-80.1936589 25.7742658),Miami,-80.1936589,25.7742658,Lollapalooza,2019-03-31,12
Jonas Blue,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Lollapalooza,2019-04-19,13
Jonas Blue,POINT(4.9 52.373),Amsterdam,4.9,52.373,Lollapalooza,2019-04-27,14
Jonas Blue,POINT(6.566667 53.219167),Groningen,6.566667,53.219167,Lollapalooza,2019-04-27,15
Jonas Blue,POINT(5.304167 51.699167),s-Hertogenbosch,5.304167,51.699167,Lollapalooza,2019-04-27,16
Jonas Blue,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2019-05-10,17
Jonas Blue,POINT(-87.7008193 30.2460361),Gulf Shores,-87.7008193,30.2460361,Lollapalooza,2019-05-18,18
Jonas Blue,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2019-06-08,19
Jonas Blue,POINT(10.1348876953125 54.3213292610791),Kiel,10.1348876953125,54.3213292610791,Lollapalooza,2019-06-21,20
Jonas Blue,POINT(-21.9422721862793 64.146027916677),Reykjavik,-21.9422721862793,64.146027916677,Lollapalooza,2019-06-21,21
Jonas Blue,POINT(-8.8666667 40.15),Figueira da Foz,-8.8666667,40.15,Lollapalooza,2019-07-07,22
Jonas Blue,POINT(11.5926361083984 53.3784646180589),Neustadt-Glewe,11.5926361083984,53.3784646180589,Lollapalooza,2019-07-11,23
Jonas Blue,POINT(6.2 51.6333333),Weeze,6.2,51.6333333,Lollapalooza,2019-07-19,24
Jonas Blue,POINT(4.366667 51.083333),Boom,4.366667,51.083333,Lollapalooza,2019-07-20,25
Jonas Blue,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Lollapalooza,2019-07-21,26
Jonas Blue,POINT(138.8166667 36.9333333),Yuzawa,138.8166667,36.9333333,Lollapalooza,2019-07-27,27
Jonas Blue,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-08-03,28
Jonas Blue,POINT(17.95 46.8833333),Zamárdi,17.95,46.8833333,Lollapalooza,2019-08-21,29
Jonas Blue,POINT(4.688889 52.3025),Hoofddorp,4.688889,52.3025,Lollapalooza,2019-08-25,30
Jonas Blue,POINT(4.033 51.2),Stekene,4.033,51.2,Lollapalooza,2019-09-06,31
Jonas Blue,POINT(-115.137223 36.1749705),Las Vegas,-115.137223,36.1749705,Lollapalooza,2019-09-20,32
Jonas Blue,POINT(34.8141667 32.0805556),Ramat Gan,34.8141667,32.0805556,Lollapalooza,2019-09-28,33
Jonas Blue,POINT(4.9 52.373),Amsterdam,4.9,52.373,Lollapalooza,2019-10-19,34
Jonas Blue,POINT(-81.3792365 28.5383355),Orlando,-81.3792365,28.5383355,Lollapalooza,2019-11-10,35
Jonas Blue,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Lollapalooza,2019-11-17,36
Jonas Blue,POINT(-117.1572551 32.7153292),San Diego,-117.1572551,32.7153292,Lollapalooza,2019-11-24,37
Jonas Blue,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2019-12-07,38
Jonas Blue,POINT(51.5333333 25.2866667),Doha,51.5333333,25.2866667,Lollapalooza,2019-12-20,39
Jonas Blue,POINT(74.08333 15.33333),Goa,74.08333,15.33333,Lollapalooza,2019-12-27,40
Octavian,POINT(-2.5833333 51.45),Bristol,-2.5833333,51.45,Glastonbury,2018-05-26,1
Octavian,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2018-05-27,2
Octavian,POINT(2.1833333 48.8333333),Saint-Cloud,2.1833333,48.8333333,Glastonbury,2018-08-25,3
Octavian,POINT(12.5709342956543 55.6776812020993),Copenhagen,12.5709342956543,55.6776812020993,Glastonbury,2018-09-29,4
Octavian,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Glastonbury,2018-12-18,5
Octavian,POINT(6.566667 53.219167),Groningen,6.566667,53.219167,Glastonbury,2019-01-18,6
Octavian,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2019-01-31,7
Octavian,POINT(4.35 50.85),Sint-Joost-ten-Noode / Saint-Josse-ten-Noode,4.35,50.85,Glastonbury,2019-02-14,8
Octavian,POINT(4.9 52.373),Amsterdam,4.9,52.373,Glastonbury,2019-02-16,9
Octavian,POINT(-2.5833333 51.45),Bristol,-2.5833333,51.45,Glastonbury,2019-05-26,10
Octavian,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Glastonbury,2019-06-08,11
Octavian,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Glastonbury,2019-06-09,12
Octavian,POINT(4.0333333 49.25),Reims,4.0333333,49.25,Glastonbury,2019-06-13,13
Octavian,POINT(-7.011 53.662),Clonmellon,-7.011,53.662,Glastonbury,2019-06-21,14
Octavian,POINT(-4.0620231628418 51.0869868802263),Pilton,-4.0620231628418,51.0869868802263,Glastonbury,2019-06-30,15
Octavian,POINT(18.55 54.5),Gdynia,18.55,54.5,Glastonbury,2019-07-04,16
Octavian,POINT(12.0803475379944 55.6415191517441),Roskilde,12.0803475379944,55.6415191517441,Glastonbury,2019-07-05,17
Octavian,POINT(3.778 50.396),Dour,3.778,50.396,Glastonbury,2019-07-12,18
Octavian,POINT(5.1375 51.485833),Hilvarenbeek,5.1375,51.485833,Glastonbury,2019-07-13,19
Octavian,POINT(2.10027694702148 41.359674441429),l\'Hospitalet de Llobregat,2.10027694702148,41.359674441429,Glastonbury,2019-07-19,20
Octavian,POINT(12.45 51.7333333),Gräfenhainichen,12.45,51.7333333,Glastonbury,2019-07-20,21
Octavian,POINT(-0.377386808395386 39.4697524227712),Valencia,-0.377386808395386,39.4697524227712,Glastonbury,2019-07-21,22
Octavian,POINT(135.502 34.694),Osaka,135.502,34.694,Glastonbury,2019-08-17,23
Octavian,POINT(-1 51.4333333),Reading,-1,51.4333333,Glastonbury,2019-08-24,24
Octavian,POINT(0.6166667 51.2333333),Leeds,0.6166667,51.2333333,Glastonbury,2019-08-25,25
Octavian,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Glastonbury,2019-11-23,26
Kind Heaven Orchestra,POINT(18.0649030208588 59.3325765361753),Stockholm,18.0649030208588,59.3325765361753,Lollapalooza,2019-06-30,1
Kind Heaven Orchestra,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-08-04,2
DJ Quietstorm,POINT(138.8166667 36.9333333),Yuzawa,138.8166667,36.9333333,Fuji Rock,2004-08-01,1
DJ Quietstorm,POINT(139.692 35.69),Tokyo,139.692,35.69,Fuji Rock,2015-10-10,2
DJ Quietstorm,POINT(139.692 35.69),Tokyo,139.692,35.69,Fuji Rock,2016-06-14,3
DJ Quietstorm,POINT(138.8166667 36.9333333),Yuzawa,138.8166667,36.9333333,Fuji Rock,2018-07-29,4
DJ Quietstorm,POINT(138.8166667 36.9333333),Yuzawa,138.8166667,36.9333333,Fuji Rock,2019-07-28,5
Night Tempo,POINT(138.8166667 36.9333333),Yuzawa,138.8166667,36.9333333,Fuji Rock,2019-07-28,1
Yung Gravy,POINT(-95.2352501 38.9716689),Lawrence,-95.2352501,38.9716689,Lollapalooza,2018-04-07,1
Yung Gravy,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Lollapalooza,2018-04-24,2
Yung Gravy,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2018-05-01,3
Yung Gravy,POINT(-75.5243682 39.158168),Dover,-75.5243682,39.158168,Lollapalooza,2018-06-17,4
Yung Gravy,POINT(-111.4132388 40.5068991),Heber City,-111.4132388,40.5068991,Lollapalooza,2018-06-23,5
Yung Gravy,POINT(-89.4012302 43.0730517),Madison,-89.4012302,43.0730517,Lollapalooza,2018-10-27,6
Yung Gravy,POINT(-95.3632715 29.7632836),Houston,-95.3632715,29.7632836,Lollapalooza,2019-02-04,7
Yung Gravy,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2019-02-05,8
Yung Gravy,POINT(-96.8066667 32.7830556),Dallas,-96.8066667,32.7830556,Lollapalooza,2019-02-06,9
Yung Gravy,POINT(-84.3879824 33.7489954),Atlanta,-84.3879824,33.7489954,Lollapalooza,2019-02-09,10
Yung Gravy,POINT(-81.6954088 41.4994954),Cleveland,-81.6954088,41.4994954,Lollapalooza,2019-02-19,11
Yung Gravy,POINT(-95.2352501 38.9716689),Lawrence,-95.2352501,38.9716689,Lollapalooza,2019-02-26,12
Yung Gravy,POINT(174.7666667 -36.8666667),Auckland,174.7666667,-36.8666667,Lollapalooza,2019-04-03,13
Yung Gravy,POINT(174.776639342308 -41.2785361586459),Wellington,174.776639342308,-41.2785361586459,Lollapalooza,2019-04-04,14
Yung Gravy,POINT(-93.2638361 44.9799654),Minneapolis,-93.2638361,44.9799654,Lollapalooza,2019-04-19,15
Yung Gravy,POINT(-93.2638361 44.9799654),Minneapolis,-93.2638361,44.9799654,Lollapalooza,2019-04-20,16
Yung Gravy,POINT(-84.5555347 42.732535),Lansing,-84.5555347,42.732535,Lollapalooza,2019-06-28,17
Yung Gravy,POINT(3.778 50.396),Dour,3.778,50.396,Lollapalooza,2019-07-11,18
Yung Gravy,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-08-04,19
Yung Gravy,POINT(-76.2852183 36.8468146),Norfolk,-76.2852183,36.8468146,Lollapalooza,2019-09-24,20
Yung Gravy,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Lollapalooza,2019-09-27,21
Yung Gravy,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Lollapalooza,2019-09-28,22
Yung Gravy,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2019-09-29,23
Yung Gravy,POINT(-86.1580423 39.7683765),Indianapolis,-86.1580423,39.7683765,Lollapalooza,2019-10-03,24
Yung Gravy,POINT(-89.2756983 46.7657749),Grand Rapids,-89.2756983,46.7657749,Lollapalooza,2019-10-04,25
Yung Gravy,POINT(-94.5785667 39.0997266),Kansas City,-94.5785667,39.0997266,Lollapalooza,2019-10-07,26
Yung Gravy,POINT(-122.0307963 36.9741171),Santa Cruz,-122.0307963,36.9741171,Lollapalooza,2019-10-14,27
Yung Gravy,POINT(-82.6792661 27.7708606),St. Petersburg,-82.6792661,27.7708606,Lollapalooza,2019-10-25,28
Yung Gravy,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2019-11-01,29
Yung Gravy,POINT(4.9 52.373),Amsterdam,4.9,52.373,Lollapalooza,2019-11-17,30
Yung Gravy,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2019-12-15,31
Dean Lewis,POINT(138.6 -34.9333333),Adelaide,138.6,-34.9333333,Lollapalooza,2018-12-20,1
Dean Lewis,POINT(115.7666667 -32.05),Fremantle,115.7666667,-32.05,Lollapalooza,2019-01-05,2
Dean Lewis,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-01-13,3
Dean Lewis,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-01-14,4
Dean Lewis,POINT(153.028092384338 -27.4679357321901),Brisbane,153.028092384338,-27.4679357321901,Lollapalooza,2019-01-15,5
Dean Lewis,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2019-02-12,6
Dean Lewis,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2019-02-13,7
Dean Lewis,POINT(-122.419 37.775),San Francisco,-122.419,37.775,Lollapalooza,2019-02-15,8
Dean Lewis,POINT(-122.3320708 47.6062095),Seattle,-122.3320708,47.6062095,Lollapalooza,2019-02-18,9
Dean Lewis,POINT(-123.119340403 49.249657393),Vancouver,-123.119340403,49.249657393,Lollapalooza,2019-02-19,10
Dean Lewis,POINT(-122.6762071 45.5234515),Portland,-122.6762071,45.5234515,Lollapalooza,2019-02-20,11
Dean Lewis,POINT(-111.8910474 40.7607794),Salt Lake City,-111.8910474,40.7607794,Lollapalooza,2019-02-22,12
Dean Lewis,POINT(-105.2705456 40.0149856),Boulder,-105.2705456,40.0149856,Lollapalooza,2019-02-23,13
Dean Lewis,POINT(-93.2638361 44.9799654),Minneapolis,-93.2638361,44.9799654,Lollapalooza,2019-02-25,14
Dean Lewis,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-02-26,15
Dean Lewis,POINT(-83.1346478 42.4605917),Ferndale,-83.1346478,42.4605917,Lollapalooza,2019-02-27,16
Dean Lewis,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2019-03-01,17
Dean Lewis,POINT(-73.587809 45.5088375),Montreal,-73.587809,45.5088375,Lollapalooza,2019-03-02,18
Dean Lewis,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Lollapalooza,2019-03-03,19
Dean Lewis,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Lollapalooza,2019-03-03,20
Dean Lewis,POINT(-75.163789 39.952335),Philadelphia,-75.163789,39.952335,Lollapalooza,2019-03-05,21
Dean Lewis,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Lollapalooza,2019-03-06,22
Dean Lewis,POINT(-86.7844432 36.1658899),Nashville,-86.7844432,36.1658899,Lollapalooza,2019-03-11,23
Dean Lewis,POINT(-96.8066667 32.7830556),Dallas,-96.8066667,32.7830556,Lollapalooza,2019-03-13,24
Dean Lewis,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Lollapalooza,2019-04-02,25
Dean Lewis,POINT(9.17701721191406 48.7823242931971),Stuttgart,9.17701721191406,48.7823242931971,Lollapalooza,2019-04-03,26
Dean Lewis,POINT(6.95 50.9333333),Cologne,6.95,50.9333333,Lollapalooza,2019-04-04,27
Dean Lewis,POINT(8.6833333 50.1166667),Frankfurt,8.6833333,50.1166667,Lollapalooza,2019-04-06,28
Dean Lewis,POINT(8.55 47.3666667),Zurich,8.55,47.3666667,Lollapalooza,2019-04-07,29
Dean Lewis,POINT(11.5754914283752 48.1374325498109),Munich,11.5754914283752,48.1374325498109,Lollapalooza,2019-04-08,30
Dean Lewis,POINT(10 53.55),Hamburg,10,53.55,Lollapalooza,2019-04-10,31
Dean Lewis,POINT(13.4 52.5166667),Berlin,13.4,52.5166667,Lollapalooza,2019-04-11,32
Dean Lewis,POINT(4.9 52.373),Amsterdam,4.9,52.373,Lollapalooza,2019-04-13,33
Dean Lewis,POINT(4.353 50.847),Brussels,4.353,50.847,Lollapalooza,2019-04-14,34
Dean Lewis,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2019-04-15,35
Dean Lewis,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2019-04-16,36
Dean Lewis,POINT(-4.25 55.8333333),Glasgow,-4.25,55.8333333,Lollapalooza,2019-04-18,37
Dean Lewis,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Lollapalooza,2019-04-19,38
Dean Lewis,POINT(-6.2488889 53.3330556),Dublin,-6.2488889,53.3330556,Lollapalooza,2019-04-21,39
Dean Lewis,POINT(174.7666667 -36.8666667),Auckland,174.7666667,-36.8666667,Lollapalooza,2019-05-03,40
Dean Lewis,POINT(151.207323074341 -33.8678499639382),Sydney,151.207323074341,-33.8678499639382,Lollapalooza,2019-05-06,41
Dean Lewis,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-05-18,42
Dean Lewis,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-05-19,43
Dean Lewis,POINT(114.151 22.284),Central and Western District,114.151,22.284,Lollapalooza,2019-05-28,44
Dean Lewis,POINT(-1.29123687744141 50.7014591889697),Newport,-1.29123687744141,50.7014591889697,Lollapalooza,2019-06-14,45
Dean Lewis,POINT(5.3242814540863 60.3931603404213),Bergen,5.3242814540863,60.3931603404213,Lollapalooza,2019-06-15,46
Dean Lewis,POINT(10.7413673400879 59.912697157616),Oslo,10.7413673400879,59.912697157616,Lollapalooza,2019-06-16,47
Dean Lewis,POINT(5.477778 51.440833),Eindhoven,5.477778,51.440833,Lollapalooza,2019-06-19,48
Dean Lewis,POINT(6.95 50.9333333),Cologne,6.95,50.9333333,Lollapalooza,2019-06-22,49
Dean Lewis,POINT(5.122222 52.090833),Utrecht,5.122222,52.090833,Lollapalooza,2019-06-23,50
Dean Lewis,POINT(10.3883135318756 55.3959381271672),Odense,10.3883135318756,55.3959381271672,Lollapalooza,2019-06-28,51
Dean Lewis,POINT(18.0649030208588 59.3325765361753),Stockholm,18.0649030208588,59.3325765361753,Lollapalooza,2019-06-29,52
Dean Lewis,POINT(4.7 50.967),Werchter,4.7,50.967,Lollapalooza,2019-06-30,53
Dean Lewis,POINT(-76.6121893 39.2903848),Baltimore,-76.6121893,39.2903848,Lollapalooza,2019-07-07,54
Dean Lewis,POINT(153.6166667 -28.65),Byron Bay,153.6166667,-28.65,Lollapalooza,2019-07-20,55
Dean Lewis,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Lollapalooza,2019-07-31,56
Dean Lewis,POINT(-73.587809 45.5088375),Montreal,-73.587809,45.5088375,Lollapalooza,2019-08-02,57
Dean Lewis,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-08-04,58
Dean Lewis,POINT(-93.2638361 44.9799654),Minneapolis,-93.2638361,44.9799654,Lollapalooza,2019-08-06,59
Dean Lewis,POINT(-122.419 37.775),San Francisco,-122.419,37.775,Lollapalooza,2019-08-11,60
Dean Lewis,POINT(-122.6762071 45.5234515),Portland,-122.6762071,45.5234515,Lollapalooza,2019-08-13,61
Dean Lewis,POINT(-123.119340403 49.249657393),Vancouver,-123.119340403,49.249657393,Lollapalooza,2019-08-15,62
Dean Lewis,POINT(4.033 51.2),Stekene,4.033,51.2,Lollapalooza,2019-09-07,63
Dean Lewis,POINT(13.4 52.5166667),Berlin,13.4,52.5166667,Lollapalooza,2019-09-08,64
Dean Lewis,POINT(8.25 48.75),Baden-Baden,8.25,48.75,Lollapalooza,2019-09-13,65
Dean Lewis,POINT(9.9333333 51.5333333),Göttingen,9.9333333,51.5333333,Lollapalooza,2019-09-14,66
Dean Lewis,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-09-28,67
Dean Lewis,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-09-28,68
Dean Lewis,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2019-10-01,69
Dean Lewis,POINT(-75.163789 39.952335),Philadelphia,-75.163789,39.952335,Lollapalooza,2019-10-02,70
Dean Lewis,POINT(-71.0597732 42.3584308),Boston,-71.0597732,42.3584308,Lollapalooza,2019-10-05,71
Dean Lewis,POINT(-74.0059729 40.7142691),New York,-74.0059729,40.7142691,Lollapalooza,2019-10-07,72
Dean Lewis,POINT(-80.8431268 35.2270869),Charlotte,-80.8431268,35.2270869,Lollapalooza,2019-10-10,73
Dean Lewis,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2019-10-15,74
Dean Lewis,POINT(-96.8066667 32.7830556),Dallas,-96.8066667,32.7830556,Lollapalooza,2019-10-16,75
Dean Lewis,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-11-07,76
Dean Lewis,POINT(-115.137223 36.1749705),Las Vegas,-115.137223,36.1749705,Lollapalooza,2019-12-06,77
Dean Lewis,POINT(-95.3632715 29.7632836),Houston,-95.3632715,29.7632836,Lollapalooza,2019-12-11,78
Dean Lewis,POINT(-76.6121893 39.2903848),Baltimore,-76.6121893,39.2903848,Lollapalooza,2019-12-14,79
Dean Lewis,POINT(-78.8783689 42.8864468),Buffalo,-78.8783689,42.8864468,Lollapalooza,2019-12-15,80
Bayonne,POINT(-122.3320708 47.6062095),Seattle,-122.3320708,47.6062095,Lollapalooza,2017-12-30,1
Bayonne,POINT(-84.3879824 33.7489954),Atlanta,-84.3879824,33.7489954,Lollapalooza,2018-05-03,2
Bayonne,POINT(-84.3879824 33.7489954),Atlanta,-84.3879824,33.7489954,Lollapalooza,2018-05-05,3
Bayonne,POINT(4.35 43.8333333),Nîmes,4.35,43.8333333,Lollapalooza,2018-06-01,4
Bayonne,POINT(-86.0885993 35.4817432),Manchester,-86.0885993,35.4817432,Lollapalooza,2018-06-08,5
Bayonne,POINT(-3.70256423950195 40.4165020941502),Madrid,-3.70256423950195,40.4165020941502,Lollapalooza,2018-07-13,6
Bayonne,POINT(4.9 52.373),Amsterdam,4.9,52.373,Lollapalooza,2019-03-24,7
Bayonne,POINT(-84.3879824 33.7489954),Atlanta,-84.3879824,33.7489954,Lollapalooza,2019-04-14,8
Bayonne,POINT(-79.0752895 35.9101438),Carrboro,-79.0752895,35.9101438,Lollapalooza,2019-04-15,9
Bayonne,POINT(-122.419 37.775),San Francisco,-122.419,37.775,Lollapalooza,2019-05-06,10
Bayonne,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2019-05-30,11
Bayonne,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Lollapalooza,2019-07-22,12
Bayonne,POINT(-73.587809 45.5088375),Montreal,-73.587809,45.5088375,Lollapalooza,2019-08-02,13
Bayonne,POINT(-87.6500523 41.850033),Chicago,-87.6500523,41.850033,Lollapalooza,2019-08-04,14
Bayonne,POINT(16.3720750808716 48.2084877601653),Vienna,16.3720750808716,48.2084877601653,Lollapalooza,2019-09-11,15
Bayonne,POINT(8.55 47.3666667),Zurich,8.55,47.3666667,Lollapalooza,2019-09-14,16
Bayonne,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2019-10-05,17
Bayonne,POINT(-123.119340403 49.249657393),Vancouver,-123.119340403,49.249657393,Lollapalooza,2019-11-02,18
Bayonne,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2019-11-10,19
Bayonne,POINT(-77.036 38.895),Washington,-77.036,38.895,Lollapalooza,2019-11-13,20
San Holo,POINT(13.4 52.5166667),Berlin,13.4,52.5166667,Lollapalooza,2018-09-09,1
San Holo,POINT(-105.1910996 39.6535988),Morrison,-105.1910996,39.6535988,Lollapalooza,2018-09-28,2
San Holo,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2018-10-06,3
San Holo,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2018-10-06,4
San Holo,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2018-10-13,5
San Holo,POINT(-79.416304194 43.700113788),Toronto,-79.416304194,43.700113788,Lollapalooza,2018-11-14,6
San Holo,POINT(-118.244 34.052),Los Angeles,-118.244,34.052,Lollapalooza,2018-12-14,7
San Holo,POINT(-121.8949555 37.3393857),San Jose,-121.8949555,37.3393857,Lollapalooza,2018-12-15,8
San Holo,POINT(-122.3320708 47.6062095),Seattle,-122.3320708,47.6062095,Lollapalooza,2018-12-21,9
San Holo,POINT(153.028092384338 -27.4679357321901),Brisbane,153.028092384338,-27.4679357321901,Lollapalooza,2019-01-05,10
San Holo,POINT(138.6 -34.9333333),Adelaide,138.6,-34.9333333,Lollapalooza,2019-01-06,11
San Holo,POINT(174.7666667 -36.8666667),Auckland,174.7666667,-36.8666667,Lollapalooza,2019-01-09,12
San Holo,POINT(151.207323074341 -33.8678499639382),Sydney,151.207323074341,-33.8678499639382,Lollapalooza,2019-01-12,13
San Holo,POINT(144.963322877884 -37.8139965641595),Melbourne,144.963322877884,-37.8139965641595,Lollapalooza,2019-01-13,14
San Holo,POINT(6.566667 53.219167),Groningen,6.566667,53.219167,Lollapalooza,2019-01-17,15
San Holo,POINT(6.566667 53.219167),Groningen,6.566667,53.219167,Lollapalooza,2019-01-18,16
San Holo,POINT(-99.139 19.434),Mexico City,-99.139,19.434,Lollapalooza,2019-02-24,17
San Holo,POINT(-2.23743438720703 53.4809464283615),Manchester,-2.23743438720703,53.4809464283615,Lollapalooza,2019-02-28,18
San Holo,POINT(-2.5833333 51.45),Bristol,-2.5833333,51.45,Lollapalooza,2019-03-01,19
San Holo,POINT(-0.125532746315002 51.5084152563931),London,-0.125532746315002,51.5084152563931,Lollapalooza,2019-03-02,20
San Holo,POINT(10.7413673400879 59.912697157616),Oslo,10.7413673400879,59.912697157616,Lollapalooza,2019-03-06,21
San Holo,POINT(12.5709342956543 55.6776812020993),Copenhagen,12.5709342956543,55.6776812020993,Lollapalooza,2019-03-07,22
San Holo,POINT(2.3488 48.85341),Paris,2.3488,48.85341,Lollapalooza,2019-03-16,23
San Holo,POINT(10 53.55),Hamburg,10,53.55,Lollapalooza,2019-03-21,24
San Holo,POINT(6.95 50.9333333),Cologne,6.95,50.9333333,Lollapalooza,2019-03-22,25
San Holo,POINT(13.4 52.5166667),Berlin,13.4,52.5166667,Lollapalooza,2019-03-23,26
San Holo,POINT(8.6833333 50.1166667),Frankfurt,8.6833333,50.1166667,Lollapalooza,2019-03-24,27
San Holo,POINT(3.717 51.05),Ghent,3.717,51.05,Lollapalooza,2019-03-28,28
San Holo,POINT(6.13 49.6116667),Luxembourg,6.13,49.6116667,Lollapalooza,2019-03-29,29
San Holo,POINT(4.9 52.373),Amsterdam,4.9,52.373,Lollapalooza,2019-03-30,30
San Holo,POINT(-121.4943996 38.5815719),Sacramento,-121.4943996,38.5815719,Lollapalooza,2019-04-04,31
San Holo,POINT(-117.1572551 32.7153292),San Diego,-117.1572551,32.7153292,Lollapalooza,2019-04-05,32
San Holo,POINT(-111.6512725 35.1980671),Flagstaff,-111.6512725,35.1980671,Lollapalooza,2019-04-07,33
San Holo,POINT(-106.651 35.084),Albuquerque,-106.651,35.084,Lollapalooza,2019-04-09,34
San Holo,POINT(-106.4869314 31.7587198),El Paso,-106.4869314,31.7587198,Lollapalooza,2019-04-10,35
San Holo,POINT(-97.7430608 30.267153),Austin,-97.7430608,30.267153,Lollapalooza,2019-04-11,36
San Holo,POINT(-95.3632715 29.7632836),Houston,-95.3632715,29.7632836,Lollapalooza,2019-04-12,37
San Holo,POINT(-90.075 29.955),New Orleans,-90.075,29.955,Lollapalooza,2019-04-13,38
San Holo,POINT(-86.80249 33.5206608),Birmingham,-86.80249,33.5206608,Lollapalooza,2019-04-16,39
San Holo,POINT(-83.9207392 35.9606384),Knoxville,-83.9207392,35.9606384,Lollapalooza,2019-04-17,40
San Holo,POINT(-95.992775 36.1539816),Tulsa,-95.992775,36.1539816,Lollapalooza,2019-04-19,41
